triplets	rf	triplets_by_depth	solver	tree_simulator	tracing_simulator	size	edit_frac	cassettes	missing_rate	entropy	states	indel_dist	iteration
0.8318461538461539	0.34022750775594623	[0.854, 0.846, 0.652, 0.754, 0.852, 0.93, 0.728, 0.842, 0.802, 0.766, 0.834, 0.954, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	10	0	1	8	False	6
0.8553846153846153	0.27459016393442626	[0.536, 0.918, 0.946, 0.838, 0.762, 0.976, 0.91, 0.882, 0.938, 0.916, 0.956, 0.658, 0.884]	vanilla_greedy	lognormal_fit	pe	500	0.7	10	0	1	8	False	7
0.7978461538461539	0.3641133263378804	[0.932, 1.0, 0.778, 0.772, 0.674, 0.632, 0.836, 0.778, 0.686, 0.89, 0.758, 0.744, 0.892]	vanilla_greedy	lognormal_fit	pe	500	0.7	10	0	1	8	False	3
0.9598461538461538	0.14140386571719227	[1.0, 1.0, 1.0, 1.0, 0.996, 0.996, 0.972, 0.932, 0.95, 0.964, 0.844, 0.824, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	0
0.8552307692307692	0.2736625514403292	[0.836, 0.888, 0.824, 0.884, 0.966, 0.96, 0.982, 0.946, 0.75, 0.914, 0.878, 0.788, 0.502]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	0
0.7955384615384614	0.2937563971340839	[0.96, 1.0, 0.91, 0.866, 0.692, 0.702, 0.896, 0.76, 0.706, 0.852, 0.67, 0.676, 0.652]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	3
0.8041538461538461	0.28629856850715746	[0.93, 0.856, 0.666, 0.972, 0.948, 0.696, 0.866, 0.59, 0.878, 0.76, 0.854, 0.746, 0.692]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	4
0.8306153846153848	0.28688524590163933	[0.95, 0.522, 0.752, 0.756, 0.83, 0.94, 0.948, 0.894, 0.846, 0.89, 0.766, 0.894, 0.81]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	5
0.8558333333333333	0.2835209825997953	[0.988, 0.966, 0.724, 0.74, 0.966, 0.972, 0.86, 0.962, 0.87, 0.812, 0.832, 0.578]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	9
0.8736923076923075	0.3	[0.868, 0.8, 0.63, 0.934, 0.932, 0.95, 0.772, 0.952, 0.938, 0.782, 0.838, 0.962, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	6
0.802625	0.2805755395683453	[0.972, 0.978, 0.724, 0.672, 0.78, 0.798, 0.886, 0.8, 0.978, 0.604, 0.996, 0.778, 0.78, 0.876, 0.52, 0.7]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	1
0.8615384615384616	0.3007135575942915	[0.96, 0.814, 0.832, 0.822, 0.934, 0.882, 0.696, 0.896, 0.912, 0.914, 0.864, 0.852, 0.822]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	7
0.9126153846153847	0.150460593654043	[1.0, 1.0, 1.0, 0.976, 0.934, 0.986, 0.846, 0.968, 0.924, 0.68, 0.916, 0.77, 0.864]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	0
0.833846153846154	0.24462640736949848	[0.94, 0.888, 0.948, 0.81, 0.872, 0.77, 0.93, 0.856, 0.79, 0.76, 0.846, 0.816, 0.614]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	False	8
0.8732000000000001	0.1836734693877551	[1.0, 1.0, 0.996, 0.722, 0.918, 0.954, 0.638, 0.99, 0.586, 0.992, 0.762, 0.984, 0.898, 0.912, 0.746]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	2
0.9147692307692308	0.1653061224489796	[1.0, 1.0, 1.0, 1.0, 1.0, 0.994, 0.752, 0.97, 0.958, 0.908, 0.946, 0.73, 0.634]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	6
0.9006666666666666	0.1891891891891892	[1.0, 1.0, 0.966, 0.996, 1.0, 0.846, 0.96, 0.906, 0.932, 0.818, 0.818, 0.566]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	9
0.9216923076923078	0.1767109295199183	[1.0, 0.61, 1.0, 1.0, 1.0, 0.986, 0.914, 0.986, 0.946, 0.98, 0.928, 0.908, 0.724]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	5
0.9361538461538461	0.14984709480122324	[1.0, 1.0, 1.0, 0.986, 0.74, 0.968, 0.986, 0.988, 0.928, 0.966, 0.94, 0.864, 0.804]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	4
0.9044615384615385	0.1299897645854657	[1.0, 1.0, 0.998, 1.0, 0.752, 0.994, 0.992, 0.968, 0.958, 0.852, 0.706, 0.666, 0.872]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	3
0.913076923076923	0.1580020387359837	[1.0, 1.0, 1.0, 0.998, 0.932, 0.922, 0.988, 0.926, 0.804, 0.734, 0.94, 0.91, 0.716]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	8
0.874625	0.16307692307692306	[1.0, 1.0, 0.83, 0.914, 1.0, 0.956, 0.838, 0.836, 0.99, 0.61, 0.998, 0.888, 0.806, 0.912, 0.606, 0.81]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	1
0.9150769230769229	0.17276422764227642	[1.0, 1.0, 0.982, 0.866, 0.994, 0.906, 0.682, 0.796, 0.916, 0.95, 0.972, 0.876, 0.956]	vanilla_greedy	lognormal_fit	pe	500	0.7	15	0	1	8	True	7
0.9689333333333334	0.15478615071283094	[1.0, 1.0, 0.76, 1.0, 0.94, 0.986, 0.99, 0.996, 0.994, 0.992, 0.952, 0.996, 0.998, 0.93, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	2
0.816875	0.28205128205128205	[0.992, 0.654, 0.774, 0.882, 0.762, 0.678, 0.708, 0.8, 0.956, 0.66, 0.814, 0.99, 0.884, 0.896, 0.62, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	1
0.8939999999999999	0.2545454545454545	[0.632, 0.84, 1.0, 0.988, 0.98, 0.956, 0.972, 0.906, 0.862, 0.932, 0.684, 0.87, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	0
0.931875	0.16341212744090441	[1.0, 1.0, 1.0, 1.0, 0.98, 0.838, 0.94, 0.956, 0.986, 0.982, 1.0, 0.986, 0.602, 0.704, 0.936, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	1
0.8849230769230769	0.26903553299492383	[0.706, 0.864, 0.972, 0.98, 0.898, 0.956, 0.912, 0.8, 0.734, 0.836, 0.954, 0.934, 0.958]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	4
0.9356666666666668	0.13936927772126145	[1.0, 1.0, 0.978, 0.99, 0.998, 1.0, 0.966, 0.974, 0.936, 0.896, 0.748, 0.742]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	9
0.8589230769230769	0.2732793522267207	[0.922, 0.98, 0.586, 0.902, 0.64, 0.934, 0.806, 0.93, 0.934, 0.87, 0.966, 0.74, 0.956]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	3
0.802	0.298989898989899	[0.844, 0.658, 0.912, 0.882, 0.832, 0.636, 0.728, 0.814, 0.786, 0.738, 0.708, 1.0, 0.888]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	6
0.8865	0.2396359959555106	[0.958, 0.976, 0.94, 0.924, 0.888, 0.914, 0.804, 0.964, 0.87, 0.798, 0.852, 0.75]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	9
0.8660000000000001	0.2639029322548028	[0.928, 0.712, 0.914, 0.846, 0.832, 0.764, 0.808, 0.856, 0.932, 0.842, 0.91, 0.936, 0.978]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	5
0.91325	0.21414141414141413	[1.0, 0.746, 0.738, 0.844, 0.902, 0.95, 0.872, 0.79, 0.982, 0.994, 1.0, 0.99, 0.804, 1.0, 1.0, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	1
0.822	0.2275025278058645	[0.71, 0.74, 0.85, 0.822, 0.776, 0.996, 0.802, 0.834, 0.934, 0.882, 0.908, 0.91, 0.522]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	7
0.916923076923077	0.1586489252814739	[0.962, 0.948, 1.0, 0.924, 0.98, 0.976, 0.974, 0.854, 0.872, 0.76, 0.944, 0.8, 0.926]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	8
0.8418461538461539	0.2579001019367992	[0.948, 0.914, 0.894, 0.57, 0.832, 0.884, 0.82, 0.782, 0.852, 0.88, 0.958, 0.908, 0.702]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	8
0.9361538461538461	0.1214574898785425	[1.0, 1.0, 1.0, 1.0, 0.762, 0.882, 0.962, 0.936, 0.964, 0.982, 0.918, 0.89, 0.874]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	3
0.928	0.12348178137651822	[1.0, 0.93, 0.974, 0.99, 0.988, 0.994, 0.824, 0.912, 1.0, 0.948, 0.884, 0.844, 0.776]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	7
0.8450666666666667	0.261758691206544	[0.988, 0.922, 0.59, 0.74, 0.974, 0.688, 0.614, 0.996, 0.832, 0.636, 0.928, 0.982, 0.88, 1.0, 0.906]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	False	2
0.9386153846153846	0.12525252525252525	[1.0, 1.0, 0.994, 1.0, 0.978, 0.998, 0.962, 0.994, 0.956, 0.79, 0.692, 0.838, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	6
0.9410666666666666	0.21132457027300303	[0.992, 0.922, 0.978, 0.908, 0.964, 0.924, 0.924, 0.982, 0.788, 0.986, 0.932, 0.978, 0.914, 0.924, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	2
0.9638461538461538	0.09422492401215805	[0.888, 1.0, 0.998, 1.0, 0.986, 0.996, 0.978, 0.988, 0.996, 0.938, 0.822, 0.972, 0.968]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	5
0.9373846153846154	0.12690355329949238	[1.0, 1.0, 0.716, 0.988, 0.894, 0.902, 0.994, 0.986, 0.944, 0.998, 0.92, 0.96, 0.884]	vanilla_greedy	lognormal_fit	pe	500	0.7	20	0	1	8	True	4
0.8535384615384614	0.26038500506585616	[0.916, 0.908, 0.722, 0.89, 0.676, 0.55, 0.974, 0.946, 0.948, 0.888, 0.888, 0.84, 0.95]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	0
0.8684615384615385	0.23713420787083753	[0.774, 1.0, 0.79, 0.896, 0.644, 0.822, 0.914, 0.928, 0.842, 0.906, 0.912, 0.862, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	3
0.9367692307692308	0.08358509566968782	[1.0, 1.0, 1.0, 1.0, 0.722, 0.986, 0.984, 0.924, 0.946, 0.984, 0.884, 0.99, 0.758]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	0
0.8732307692307693	0.2540322580645161	[0.962, 0.96, 0.958, 0.858, 0.746, 0.742, 0.804, 0.594, 0.92, 0.928, 0.948, 0.932, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	4
0.9070769230769231	0.10030395136778116	[1.0, 1.0, 0.968, 0.852, 0.998, 0.62, 0.79, 0.95, 0.988, 0.866, 0.944, 0.816, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	7
0.8661538461538463	0.2330978809283552	[0.496, 0.928, 0.858, 0.976, 0.876, 0.74, 0.624, 0.904, 0.908, 0.976, 0.988, 0.986, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	6
0.92775	0.12121212121212122	[1.0, 1.0, 0.826, 1.0, 0.998, 0.874, 0.98, 0.848, 0.85, 0.988, 0.998, 0.992, 0.796, 0.694, 1.0, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	1
0.928923076923077	0.1028225806451613	[1.0, 1.0, 1.0, 1.0, 0.998, 0.874, 1.0, 0.67, 0.816, 0.988, 0.826, 0.986, 0.918]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	5
0.9247692307692308	0.06962663975782038	[1.0, 0.568, 1.0, 1.0, 0.774, 0.878, 0.976, 0.986, 0.974, 0.97, 0.982, 0.98, 0.934]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	3
0.9686153846153845	0.08962739174219536	[1.0, 1.0, 1.0, 0.994, 0.984, 0.982, 0.828, 0.974, 0.954, 0.886, 0.99, 1.0, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	6
0.8210769230769231	0.28830645161290325	[0.834, 0.956, 0.52, 0.96, 0.874, 0.83, 0.768, 0.914, 0.83, 0.806, 0.772, 0.71, 0.9]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	5
0.6905882352941175	0.5232273838630807	[1.0, 1.0, 0.848, 0.916, 0.88, 0.838, 0.82, 0.582, 0.436, 0.384, 0.604, 0.964, 0.74, 0.458, 0.528, 0.492, 0.25]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	1
0.9409333333333333	0.08669354838709678	[1.0, 1.0, 0.782, 0.972, 1.0, 0.732, 0.996, 1.0, 0.998, 0.794, 1.0, 0.994, 0.996, 0.85, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	2
0.7780000000000001	0.49063231850117095	[1.0, 0.968, 0.796, 0.914, 0.944, 0.54, 0.81, 0.766, 0.864, 0.75, 0.766, 0.512, 0.394, 0.868]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	9
0.9618333333333333	0.10414560161779575	[1.0, 1.0, 1.0, 1.0, 0.954, 0.996, 0.992, 0.942, 0.954, 0.844, 0.936, 0.924]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	9
0.948	0.10483870967741936	[0.966, 0.946, 1.0, 0.988, 1.0, 0.89, 0.976, 0.932, 0.906, 0.952, 0.87, 0.898, 1.0]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	8
0.9453846153846153	0.07661290322580645	[1.0, 1.0, 0.72, 0.986, 1.0, 0.974, 0.986, 0.998, 0.774, 0.99, 0.986, 0.96, 0.916]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	True	4
0.8049230769230771	0.2613521695257316	[0.732, 0.78, 0.692, 0.94, 0.802, 0.796, 0.73, 0.716, 0.716, 0.876, 0.89, 0.872, 0.922]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	7
0.8695384615384616	0.2533062054933876	[0.902, 0.778, 0.978, 0.934, 0.884, 0.748, 0.912, 0.896, 0.944, 0.91, 0.97, 0.848, 0.6]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	8
0.8448333333333333	0.2366565961732125	[0.938, 0.76, 0.734, 0.848, 0.868, 0.816, 0.764, 0.778, 0.902, 0.874, 0.97, 0.886]	vanilla_greedy	lognormal_fit	pe	500	0.7	25	0	1	8	False	9
0.6458823529411765	0.6228710462287105	[0.99, 0.962, 0.796, 0.882, 0.844, 0.76, 0.856, 0.54, 0.534, 0.404, 0.55, 0.76, 0.6, 0.502, 0.41, 0.324, 0.266]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	False	1
0.6474666666666665	0.4967817437097718	[0.736, 0.87, 0.814, 0.5, 0.82, 0.604, 0.714, 0.592, 0.9, 0.83, 0.712, 0.6, 0.338, 0.344, 0.338]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	7
0.751857142857143	0.5068656716417911	[1.0, 1.0, 1.0, 0.884, 1.0, 0.54, 0.738, 0.68, 0.736, 0.894, 0.624, 0.556, 0.46, 0.414]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	8
0.7075	0.5416666666666666	[0.972, 0.636, 0.822, 0.89, 0.528, 0.614, 0.632, 0.892, 0.826, 0.634, 0.81, 0.63, 0.664, 0.72, 0.856, 0.194]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	False	0
0.7404999999999999	0.4507361268403171	[1.0, 0.688, 0.872, 0.942, 0.438, 0.698, 0.708, 0.922, 0.904, 0.62, 0.832, 0.704, 0.812, 0.876, 0.638, 0.194]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	0
0.7057500000000001	0.5370483772198408	[1.0, 1.0, 0.698, 0.772, 0.886, 0.494, 0.468, 0.952, 0.64, 0.874, 0.752, 0.528, 0.508, 0.524, 0.672, 0.524]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	2
0.8265333333333335	0.4910394265232975	[1.0, 0.988, 0.992, 0.984, 0.954, 0.658, 0.788, 0.946, 0.846, 0.83, 0.862, 0.714, 0.858, 0.562, 0.416]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	3
0.81075	0.43342776203966005	[1.0, 0.492, 0.894, 0.988, 0.962, 0.978, 0.71, 0.928, 0.89, 0.74, 0.73, 0.862, 0.502, 0.854, 0.622, 0.82]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	5
0.7901333333333335	0.47368421052631576	[0.66, 1.0, 0.73, 0.972, 0.986, 0.794, 0.81, 0.79, 0.722, 0.932, 0.648, 0.806, 0.774, 0.604, 0.624]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0	1	8	True	4
