triplets	rf	triplets_by_depth	solver	tree_simulator	tracing_simulator	size	edit_frac	cassettes	missing_rate	entropy	states	indel_dist	iteration
0.687142857142857	0.8050383351588171	[0.964, 0.91, 0.9, 0.758, 0.724, 0.522, 0.83, 0.598, 0.724, 0.576, 0.63, 0.526, 0.41, 0.548]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.1	1	8	False	9
0.6796000000000002	0.8227712137486574	[0.97, 0.912, 0.68, 0.866, 0.684, 0.884, 0.674, 0.82, 0.604, 0.71, 0.5, 0.454, 0.56, 0.486, 0.39]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	4
0.595125	0.8676071622354856	[0.972, 0.898, 0.704, 0.434, 0.64, 0.476, 0.466, 0.712, 0.578, 0.614, 0.562, 0.402, 0.576, 0.426, 0.574, 0.488]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	2
0.6198666666666667	0.7962059620596206	[0.69, 0.622, 0.692, 0.698, 0.858, 0.724, 0.55, 0.552, 0.658, 0.632, 0.69, 0.646, 0.662, 0.28, 0.344]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.1	1	8	False	7
0.579375	0.7703663203936577	[0.846, 0.814, 0.684, 0.852, 0.5, 0.808, 0.47, 0.712, 0.634, 0.542, 0.66, 0.502, 0.544, 0.31, 0.208, 0.184]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.1	1	8	False	6
0.6617142857142857	0.8084632516703786	[0.896, 0.9, 0.948, 0.798, 0.696, 0.75, 0.72, 0.694, 0.594, 0.562, 0.494, 0.502, 0.488, 0.222]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.1	1	8	False	8
0.5942500000000001	0.9034406215316315	[0.992, 0.974, 0.676, 0.702, 0.772, 0.494, 0.406, 0.726, 0.452, 0.62, 0.532, 0.336, 0.364, 0.404, 0.474, 0.584]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	2
0.71075	0.7667731629392971	[0.996, 0.686, 0.852, 0.926, 0.424, 0.984, 0.672, 0.794, 0.78, 0.554, 0.656, 0.656, 0.72, 0.848, 0.824, 0.0]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	0
0.5751764705882352	0.9050772626931567	[0.992, 0.978, 0.826, 0.818, 0.74, 0.702, 0.648, 0.406, 0.34, 0.288, 0.494, 0.56, 0.502, 0.422, 0.298, 0.328, 0.436]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	1
0.6773333333333333	0.886021505376344	[0.668, 0.912, 0.708, 0.956, 0.822, 0.728, 0.724, 0.74, 0.692, 0.71, 0.456, 0.542, 0.5, 0.438, 0.564]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	4
0.7116000000000002	0.7812166488794023	[0.66, 0.96, 0.726, 0.968, 0.902, 0.778, 0.746, 0.772, 0.67, 0.814, 0.54, 0.556, 0.582, 0.564, 0.436]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	4
0.7245333333333334	0.8415841584158416	[0.984, 0.974, 0.984, 0.948, 0.762, 0.63, 0.744, 0.876, 0.722, 0.646, 0.662, 0.49, 0.552, 0.462, 0.432]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	3
0.5965882352941176	0.8620309050772627	[1.0, 1.0, 0.84, 0.828, 0.82, 0.738, 0.716, 0.45, 0.45, 0.31, 0.452, 0.472, 0.56, 0.376, 0.426, 0.448, 0.256]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	1
0.6325000000000001	0.8620689655172413	[1.0, 0.988, 0.668, 0.758, 0.85, 0.536, 0.416, 0.818, 0.518, 0.682, 0.572, 0.39, 0.472, 0.51, 0.456, 0.486]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	2
0.6622857142857143	0.8286334056399133	[0.994, 0.964, 0.788, 0.874, 0.82, 0.494, 0.696, 0.624, 0.62, 0.512, 0.59, 0.458, 0.384, 0.454]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	9
0.5750666666666666	0.8550567874526771	[0.73, 0.862, 0.768, 0.53, 0.636, 0.548, 0.526, 0.518, 0.772, 0.726, 0.506, 0.412, 0.324, 0.402, 0.366]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	7
0.6950000000000001	0.782051282051282	[0.994, 0.486, 0.884, 0.966, 0.924, 0.944, 0.624, 0.852, 0.782, 0.636, 0.602, 0.666, 0.45, 0.578, 0.466, 0.266]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	5
0.683	0.8097768331562167	[1.0, 0.84, 0.962, 0.912, 0.92, 0.848, 0.78, 0.628, 0.728, 0.73, 0.532, 0.464, 0.44, 0.53, 0.236, 0.378]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	6
0.644	0.8401751505199782	[1.0, 0.99, 0.984, 0.798, 0.86, 0.558, 0.594, 0.522, 0.564, 0.536, 0.492, 0.434, 0.392, 0.292]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	True	8
0.628	0.8385889898450026	[0.966, 0.606, 0.788, 0.866, 0.436, 0.808, 0.72, 0.702, 0.674, 0.474, 0.536, 0.434, 0.554, 0.566, 0.526, 0.392]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	0
0.5718666666666667	0.8704496788008566	[0.696, 0.616, 0.678, 0.646, 0.788, 0.708, 0.614, 0.478, 0.588, 0.522, 0.536, 0.504, 0.408, 0.344, 0.452]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	7
0.6361428571428572	0.8939812258420762	[0.996, 0.962, 0.91, 0.824, 0.626, 0.742, 0.608, 0.654, 0.492, 0.524, 0.422, 0.4, 0.458, 0.288]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	8
0.6534285714285714	0.8548827059465357	[0.958, 0.892, 0.904, 0.788, 0.706, 0.51, 0.792, 0.552, 0.656, 0.492, 0.652, 0.514, 0.388, 0.344]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	9
0.531875	0.8743909041689226	[0.854, 0.818, 0.662, 0.782, 0.43, 0.694, 0.458, 0.584, 0.6, 0.416, 0.546, 0.306, 0.466, 0.5, 0.202, 0.192]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	6
0.5822499999999999	0.8786588610963278	[0.816, 0.418, 0.652, 0.632, 0.73, 0.688, 0.568, 0.754, 0.576, 0.654, 0.518, 0.546, 0.536, 0.538, 0.45, 0.24]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.2	1	8	False	5
0.617	0.8834224598930481	[0.998, 0.726, 0.968, 0.904, 0.92, 0.734, 0.664, 0.59, 0.616, 0.634, 0.428, 0.442, 0.372, 0.318, 0.18, 0.378]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	6
0.5782857142857143	0.9051771117166213	[0.992, 0.938, 0.93, 0.602, 0.72, 0.504, 0.518, 0.442, 0.502, 0.482, 0.432, 0.358, 0.412, 0.264]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	8
0.6247142857142858	0.8991228070175439	[0.99, 0.922, 0.764, 0.87, 0.77, 0.496, 0.628, 0.532, 0.55, 0.48, 0.512, 0.442, 0.412, 0.378]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	9
0.621	0.8668098818474759	[0.984, 0.672, 0.934, 0.848, 0.436, 0.93, 0.614, 0.698, 0.714, 0.466, 0.592, 0.468, 0.59, 0.628, 0.362, 0.0]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	0
0.5141333333333333	0.9163498098859315	[0.71, 0.862, 0.696, 0.496, 0.674, 0.46, 0.5, 0.444, 0.642, 0.568, 0.466, 0.398, 0.334, 0.232, 0.23]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	7
0.5562666666666666	0.9455930359085963	[0.902, 0.374, 0.576, 0.784, 0.512, 0.672, 0.708, 0.674, 0.468, 0.402, 0.414, 0.416, 0.524, 0.542, 0.376]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	3
0.6754666666666668	0.9139072847682119	[0.972, 0.958, 0.944, 0.926, 0.746, 0.588, 0.688, 0.82, 0.692, 0.568, 0.56, 0.422, 0.48, 0.512, 0.256]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	3
0.5557647058823528	0.9147504206393718	[0.99, 0.99, 0.804, 0.804, 0.734, 0.696, 0.638, 0.378, 0.434, 0.276, 0.398, 0.382, 0.5, 0.332, 0.266, 0.38, 0.446]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	1
0.5177499999999999	0.9158009841443412	[0.858, 0.814, 0.66, 0.788, 0.436, 0.642, 0.408, 0.532, 0.536, 0.406, 0.55, 0.348, 0.544, 0.274, 0.296, 0.192]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	6
0.788	0.41281512605042014	[0.962, 0.926, 0.992, 0.93, 0.75, 0.586, 0.558, 0.952, 0.604, 0.84, 0.85, 0.758, 0.758, 0.804, 0.89, 0.448]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	2
0.8182666666666667	0.3931034482758621	[1.0, 0.934, 0.904, 0.922, 0.882, 0.942, 0.91, 0.9, 0.844, 0.94, 0.804, 0.454, 0.768, 0.504, 0.566]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	3
0.801875	0.37283691662296803	[0.996, 0.972, 0.97, 0.966, 0.896, 0.906, 0.86, 0.764, 0.734, 0.798, 0.848, 0.824, 0.858, 0.686, 0.556, 0.196]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	0
0.7498666666666666	0.3955928646379853	[0.97, 0.962, 0.592, 0.946, 0.768, 0.644, 0.76, 0.8, 0.852, 0.69, 0.766, 0.796, 0.694, 0.656, 0.352]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	4
0.651	0.8699186991869918	[0.988, 0.482, 0.85, 0.924, 0.868, 0.864, 0.57, 0.802, 0.636, 0.652, 0.584, 0.524, 0.486, 0.4, 0.52, 0.266]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	True	5
0.579875	0.9024918743228603	[0.948, 0.598, 0.768, 0.846, 0.454, 0.786, 0.712, 0.584, 0.564, 0.376, 0.5, 0.438, 0.366, 0.332, 0.42, 0.586]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	0
0.7302666666666668	0.4320724560468833	[0.736, 0.734, 0.908, 0.772, 0.81, 0.71, 0.824, 0.54, 0.742, 0.784, 0.788, 0.758, 0.832, 0.576, 0.44]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	7
0.519875	0.9271343121261555	[0.956, 0.852, 0.656, 0.426, 0.54, 0.396, 0.404, 0.618, 0.45, 0.444, 0.444, 0.426, 0.57, 0.378, 0.52, 0.238]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	2
0.546470588235294	0.947107438016529	[0.978, 0.936, 0.782, 0.786, 0.69, 0.628, 0.622, 0.386, 0.338, 0.362, 0.478, 0.52, 0.442, 0.41, 0.384, 0.278, 0.27]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	1
0.5827142857142856	0.9361585030269676	[1.0, 0.942, 0.872, 0.77, 0.58, 0.588, 0.522, 0.512, 0.45, 0.408, 0.414, 0.42, 0.46, 0.22]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	8
0.834875	0.2916666666666667	[1.0, 0.726, 0.856, 0.988, 0.998, 0.986, 0.97, 0.936, 0.686, 0.936, 0.948, 0.83, 0.816, 0.884, 0.594, 0.204]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	0
0.5336	0.9200863930885529	[0.674, 0.586, 0.666, 0.592, 0.714, 0.628, 0.444, 0.432, 0.57, 0.464, 0.502, 0.422, 0.46, 0.284, 0.566]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	7
0.8221333333333332	0.2891949152542373	[0.954, 0.996, 0.998, 1.0, 0.758, 0.872, 0.958, 0.652, 0.944, 0.798, 0.872, 0.694, 0.616, 0.722, 0.498]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	3
0.7452941176470588	0.47652455477603883	[0.992, 0.732, 0.712, 0.718, 0.766, 0.81, 0.918, 0.902, 0.736, 0.866, 0.858, 0.816, 0.542, 0.784, 0.566, 0.49, 0.462]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	1
0.6048000000000001	0.9001074113856069	[0.928, 0.828, 0.632, 0.852, 0.55, 0.796, 0.636, 0.732, 0.59, 0.54, 0.48, 0.412, 0.468, 0.262, 0.366]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	4
0.8303529411764706	0.2999472851871376	[1.0, 1.0, 0.974, 0.84, 0.906, 0.92, 0.918, 0.8, 0.848, 0.972, 0.624, 0.972, 0.988, 0.594, 0.58, 0.754, 0.426]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	1
0.8303999999999998	0.3036565977742448	[1.0, 1.0, 1.0, 0.724, 0.984, 0.916, 0.818, 0.77, 0.722, 0.874, 0.802, 0.782, 0.85, 0.652, 0.562]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	7
0.8232857142857144	0.339371337240277	[1.0, 1.0, 1.0, 0.678, 1.0, 0.938, 0.792, 0.786, 0.86, 0.826, 0.836, 0.722, 0.634, 0.454]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	8
0.5730000000000001	0.9248366013071896	[0.962, 0.876, 0.798, 0.722, 0.696, 0.44, 0.638, 0.502, 0.532, 0.438, 0.424, 0.364, 0.346, 0.284]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	9
0.8841333333333333	0.2972972972972973	[1.0, 1.0, 0.984, 0.968, 0.996, 0.968, 0.902, 0.998, 0.936, 0.792, 0.882, 0.846, 0.704, 0.898, 0.388]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	4
0.84875	0.23962655601659752	[0.742, 0.992, 1.0, 0.61, 0.772, 0.99, 0.666, 0.834, 0.822, 0.986, 0.984, 0.758, 0.88, 0.812, 0.836, 0.896]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	2
0.843857142857143	0.33475935828877007	[1.0, 1.0, 1.0, 0.728, 0.902, 0.856, 0.806, 0.936, 0.816, 0.75, 0.816, 0.768, 0.756, 0.68]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	9
0.8245	0.290458618871903	[1.0, 1.0, 0.718, 0.736, 0.988, 0.774, 0.842, 0.976, 0.622, 0.704, 0.752, 0.866, 0.678, 0.566, 0.97, 1.0]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	6
0.77275	0.3740136770120989	[0.86, 1.0, 0.762, 0.828, 0.676, 0.854, 0.96, 0.774, 0.928, 0.88, 0.762, 0.85, 0.464, 0.606, 0.886, 0.274]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	5
0.72075	0.37236286919831224	[0.886, 0.816, 0.662, 0.692, 0.982, 0.926, 0.938, 0.954, 0.716, 0.644, 0.81, 0.67, 0.79, 0.858, 0.188, 0.0]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	6
0.53025	0.9167111585691404	[0.798, 0.386, 0.638, 0.734, 0.726, 0.618, 0.524, 0.654, 0.604, 0.548, 0.454, 0.398, 0.37, 0.36, 0.498, 0.174]	vanilla_greedy	lognormal_fit	pe	1000	0.7	5	0.3	1	8	False	5
0.8707499999999999	0.2624338624338624	[1.0, 1.0, 1.0, 0.918, 0.968, 0.966, 0.694, 0.75, 0.954, 0.84, 0.936, 0.9, 0.772, 0.926, 0.956, 0.352]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	True	5
0.7782857142857144	0.4067245119305857	[0.778, 0.932, 0.956, 0.858, 0.868, 0.866, 0.78, 0.816, 0.704, 0.8, 0.766, 0.628, 0.65, 0.494]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	8
0.7999999999999999	0.3984	[0.83, 0.818, 0.784, 0.726, 0.824, 0.834, 0.756, 0.846, 0.804, 0.824, 0.892, 0.746, 0.706, 0.81]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.0	1	8	False	9
0.81325	0.44586967675731143	[0.742, 0.992, 1.0, 0.69, 0.894, 0.976, 0.652, 0.8, 0.79, 0.938, 0.936, 0.728, 0.844, 0.73, 0.64, 0.66]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.1	1	8	True	2
0.7823529411764706	0.5311850311850311	[1.0, 0.998, 0.974, 0.84, 0.906, 0.904, 0.866, 0.774, 0.804, 0.952, 0.62, 0.884, 0.778, 0.524, 0.446, 0.57, 0.46]	vanilla_greedy	lognormal_fit	pe	1000	0.7	10	0.1	1	8	True	1
